"Plot Title: Hobo#22-SN10793186"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793186, SEN S/N: 10793186)","Avg: Hourly Temperature, °C (LGR S/N: 10793186)","Max: Daily Temperature, °C (LGR S/N: 10793186)","Min: Daily Temperature, °C (LGR S/N: 10793186)"
1537,08/10/19 03:30:00 PM,0.0,,,
1538,08/10/19 04:00:00 PM,0.0,28.060,,
1539,08/10/19 04:30:00 PM,0.0,,,
1540,08/10/19 05:00:00 PM,0.0,28.506,,
1541,08/10/19 05:30:00 PM,0.0,,,
1542,08/10/19 06:00:00 PM,0.0,29.052,,
1543,08/10/19 06:30:00 PM,0.0,,,
1544,08/10/19 07:00:00 PM,0.0,29.552,,
1545,08/10/19 07:30:00 PM,0.0,,,
1546,08/10/19 08:00:00 PM,0.0,29.852,,
1547,08/10/19 08:30:00 PM,0.0,,,
1548,08/10/19 09:00:00 PM,0.0,30.054,,
1549,08/10/19 09:30:00 PM,0.0,,,
1550,08/10/19 10:00:00 PM,0.0,30.154,,
1551,08/10/19 10:30:00 PM,0.0,,,
1552,08/10/19 11:00:00 PM,0.0,30.104,,
1553,08/10/19 11:30:00 PM,0.0,,,
1554,08/11/19 12:00:00 AM,0.0,29.752,29.853,19.567
1555,08/11/19 12:30:00 AM,0.0,,,
1556,08/11/19 01:00:00 AM,0.0,29.302,,
1557,08/11/19 01:30:00 AM,0.0,,,
1558,08/11/19 02:00:00 AM,0.0,28.754,,
1559,08/11/19 02:30:00 AM,0.0,,,
1560,08/11/19 03:00:00 AM,0.0,28.109,,
1561,08/11/19 03:30:00 AM,0.0,,,
1562,08/11/19 04:00:00 AM,0.0,27.419,,
1563,08/11/19 04:30:00 AM,0.0,,,
1564,08/11/19 05:00:00 AM,0.0,26.732,,
1565,08/11/19 05:30:00 AM,0.0,,,
1566,08/11/19 06:00:00 AM,0.0,26.048,,
1567,08/11/19 06:30:00 AM,0.0,,,
1568,08/11/19 07:00:00 AM,0.0,25.416,,
1569,08/11/19 07:30:00 AM,0.0,,,
1570,08/11/19 08:00:00 AM,0.0,24.786,,
1571,08/11/19 08:30:00 AM,0.0,,,
1572,08/11/19 09:00:00 AM,0.0,24.351,,
1573,08/11/19 09:30:00 AM,0.0,,,
1574,08/11/19 10:00:00 AM,0.0,24.062,,
1575,08/11/19 10:30:00 AM,0.0,,,
1576,08/11/19 11:00:00 AM,0.0,24.159,,
1577,08/11/19 11:30:00 AM,0.0,,,
1578,08/11/19 12:00:00 PM,0.0,24.544,,
1579,08/11/19 12:30:00 PM,0.0,,,
1580,08/11/19 01:00:00 PM,0.0,25.028,,
1581,08/11/19 01:30:00 PM,0.0,,,
1582,08/11/19 02:00:00 PM,0.0,25.367,,
1583,08/11/19 02:30:00 PM,0.0,,,
1584,08/11/19 03:00:00 PM,0.0,25.464,,
1585,08/11/19 03:30:00 PM,0.0,,,
1586,08/11/19 04:00:00 PM,0.0,25.367,,
1587,08/11/19 04:30:00 PM,0.0,,,
1588,08/11/19 05:00:00 PM,0.0,24.787,,
1589,08/11/19 05:30:00 PM,0.0,,,
1590,08/11/19 06:00:00 PM,0.0,23.676,,
1591,08/11/19 06:30:00 PM,0.0,,,
1592,08/11/19 07:00:00 PM,0.0,22.812,,
1593,08/11/19 07:30:00 PM,0.0,,,
1594,08/11/19 08:00:00 PM,0.0,22.046,,
1595,08/11/19 08:30:00 PM,0.0,,,
1596,08/11/19 09:00:00 PM,0.0,21.282,,
1597,08/11/19 09:30:00 PM,0.0,,,
1598,08/11/19 10:00:00 PM,0.0,20.472,,
1599,08/11/19 10:30:00 PM,0.0,,,
1600,08/11/19 11:00:00 PM,0.0,19.710,,
1601,08/11/19 11:30:00 PM,0.0,,,
1602,08/12/19 12:00:00 AM,0.0,19.044,24.545,14.230
1603,08/12/19 12:30:00 AM,0.0,,,
1604,08/12/19 01:00:00 AM,0.0,18.378,,
1605,08/12/19 01:30:00 AM,0.0,,,
1606,08/12/19 02:00:00 AM,0.0,17.807,,
1607,08/12/19 02:30:00 AM,0.0,,,
1608,08/12/19 03:00:00 AM,0.0,17.332,,
1609,08/12/19 03:30:00 AM,0.0,,,
1610,08/12/19 04:00:00 AM,0.0,16.761,,
1611,08/12/19 04:30:00 AM,0.0,,,
1612,08/12/19 05:00:00 AM,0.0,16.189,,
1613,08/12/19 05:30:00 AM,0.0,,,
1614,08/12/19 06:00:00 AM,0.0,15.616,,
1615,08/12/19 06:30:00 AM,0.0,,,
1616,08/12/19 07:00:00 AM,0.0,14.995,,
1617,08/12/19 07:30:00 AM,0.0,,,
1618,08/12/19 08:00:00 AM,0.0,14.373,,
1619,08/12/19 08:30:00 AM,0.0,,,
1620,08/12/19 09:00:00 AM,0.0,14.230,,
1621,08/12/19 09:30:00 AM,0.0,,,
1622,08/12/19 10:00:00 AM,0.0,14.277,,
1623,08/12/19 10:30:00 AM,0.0,,,
1624,08/12/19 11:00:00 AM,0.0,14.708,,
1625,08/12/19 11:30:00 AM,0.0,,,
1626,08/12/19 12:00:00 PM,0.0,15.807,,
1627,08/12/19 12:30:00 PM,0.0,,,
1628,08/12/19 01:00:00 PM,0.0,17.331,,
1629,08/12/19 01:30:00 PM,0.0,,,
1630,08/12/19 02:00:00 PM,0.0,19.139,,
1631,08/12/19 02:30:00 PM,0.0,,,
1632,08/12/19 03:00:00 PM,0.0,20.710,,
1633,08/12/19 03:30:00 PM,0.0,,,
1634,08/12/19 04:00:00 PM,0.0,22.142,,
1635,08/12/19 04:30:00 PM,0.0,,,
1636,08/12/19 05:00:00 PM,0.0,23.196,,
1637,08/12/19 05:30:00 PM,0.0,,,
1638,08/12/19 06:00:00 PM,0.0,23.822,,
1639,08/12/19 06:30:00 PM,0.0,,,
1640,08/12/19 07:00:00 PM,0.0,24.255,,
1641,08/12/19 07:30:00 PM,0.0,,,
1642,08/12/19 08:00:00 PM,0.0,24.496,,
1643,08/12/19 08:30:00 PM,0.0,,,
1644,08/12/19 09:00:00 PM,0.0,24.496,,
1645,08/12/19 09:30:00 PM,0.0,,,
1646,08/12/19 10:00:00 PM,0.0,24.159,,
1647,08/12/19 10:30:00 PM,0.0,,,
1648,08/12/19 11:00:00 PM,0.0,23.628,,
1649,08/12/19 11:30:00 PM,0.0,,,
1650,08/13/19 12:00:00 AM,0.0,22.909,26.585,14.134
1651,08/13/19 12:30:00 AM,0.0,,,
1652,08/13/19 01:00:00 AM,0.0,22.046,,
1653,08/13/19 01:30:00 AM,0.0,,,
1654,08/13/19 02:00:00 AM,0.0,21.043,,
1655,08/13/19 02:30:00 AM,0.0,,,
1656,08/13/19 03:00:00 AM,0.0,20.043,,
1657,08/13/19 03:30:00 AM,0.0,,,
1658,08/13/19 04:00:00 AM,0.0,18.996,,
1659,08/13/19 04:30:00 AM,0.0,,,
1660,08/13/19 05:00:00 AM,0.0,17.855,,
1661,08/13/19 05:30:00 AM,0.0,,,
1662,08/13/19 06:00:00 AM,0.0,16.808,,
1663,08/13/19 06:30:00 AM,0.0,,,
1664,08/13/19 07:00:00 AM,0.0,15.712,,
1665,08/13/19 07:30:00 AM,0.0,,,
1666,08/13/19 08:00:00 AM,0.0,14.756,,
1667,08/13/19 08:30:00 AM,0.0,,,
1668,08/13/19 09:00:00 AM,0.0,14.229,,
1669,08/13/19 09:30:00 AM,0.0,,,
1670,08/13/19 10:00:00 AM,0.0,14.373,,
1671,08/13/19 10:30:00 AM,0.0,,,
1672,08/13/19 11:00:00 AM,0.0,15.425,,
1673,08/13/19 11:30:00 AM,0.0,,,
1674,08/13/19 12:00:00 PM,0.0,16.855,,
1675,08/13/19 12:30:00 PM,0.0,,,
1676,08/13/19 01:00:00 PM,0.0,18.568,,
1677,08/13/19 01:30:00 PM,0.0,,,
1678,08/13/19 02:00:00 PM,0.0,20.377,,
1679,08/13/19 02:30:00 PM,0.0,,,
1680,08/13/19 03:00:00 PM,0.0,21.759,,
1681,08/13/19 03:30:00 PM,0.0,,,
1682,08/13/19 04:00:00 PM,0.0,22.812,,
1683,08/13/19 04:30:00 PM,0.0,,,
1684,08/13/19 05:00:00 PM,0.0,23.725,,
1685,08/13/19 05:30:00 PM,0.0,,,
1686,08/13/19 06:00:00 PM,0.0,24.544,,
1687,08/13/19 06:30:00 PM,0.0,,,
1688,08/13/19 07:00:00 PM,0.0,25.222,,
1689,08/13/19 07:30:00 PM,0.0,,,
1690,08/13/19 08:00:00 PM,0.0,25.659,,
1691,08/13/19 08:30:00 PM,0.0,,,
1692,08/13/19 09:00:00 PM,0.0,25.999,,
1693,08/13/19 09:30:00 PM,0.0,,,
1694,08/13/19 10:00:00 PM,0.0,26.293,,
1695,08/13/19 10:30:00 PM,0.0,,,
1696,08/13/19 11:00:00 PM,0.0,26.537,,
1697,08/13/19 11:30:00 PM,0.0,,,
1698,08/14/19 12:00:00 AM,0.0,26.634,28.853,23.388
1699,08/14/19 12:30:00 AM,0.0,,,
1700,08/14/19 01:00:00 AM,0.0,26.634,,
1701,08/14/19 01:30:00 AM,0.0,,,
1702,08/14/19 02:00:00 AM,0.0,26.439,,
1703,08/14/19 02:30:00 AM,0.0,,,
1704,08/14/19 03:00:00 AM,0.0,26.194,,
1705,08/14/19 03:30:00 AM,0.0,,,
1706,08/14/19 04:00:00 AM,0.0,25.756,,
1707,08/14/19 04:30:00 AM,0.0,,,
1708,08/14/19 05:00:00 AM,0.0,25.270,,
1709,08/14/19 05:30:00 AM,0.0,,,
1710,08/14/19 06:00:00 AM,0.0,24.593,,
1711,08/14/19 06:30:00 AM,0.0,,,
1712,08/14/19 07:00:00 AM,0.0,24.014,,
1713,08/14/19 07:30:00 AM,0.0,,,
1714,08/14/19 08:00:00 AM,0.0,23.581,,
1715,08/14/19 08:30:00 AM,0.0,,,
1716,08/14/19 09:00:00 AM,0.0,23.388,,
1717,08/14/19 09:30:00 AM,0.0,,,
1718,08/14/19 10:00:00 AM,0.0,23.532,,
1719,08/14/19 10:30:00 AM,0.0,,,
1720,08/14/19 11:00:00 AM,0.0,24.014,,
1721,08/14/19 11:30:00 AM,0.0,,,
1722,08/14/19 12:00:00 PM,0.0,24.544,,
1723,08/14/19 12:30:00 PM,0.0,,,
1724,08/14/19 01:00:00 PM,0.0,24.931,,
1725,08/14/19 01:30:00 PM,0.0,,,
1726,08/14/19 02:00:00 PM,0.0,25.464,,
1727,08/14/19 02:30:00 PM,0.0,,,
1728,08/14/19 03:00:00 PM,0.0,25.902,,
1729,08/14/19 03:30:00 PM,0.0,,,
1730,08/14/19 04:00:00 PM,0.0,26.243,,
1731,08/14/19 04:30:00 PM,0.0,,,
1732,08/14/19 05:00:00 PM,0.0,26.439,,
1733,08/14/19 05:30:00 PM,0.0,,,
1734,08/14/19 06:00:00 PM,0.0,26.879,,
1735,08/14/19 06:30:00 PM,0.0,,,
1736,08/14/19 07:00:00 PM,0.0,27.517,,
1737,08/14/19 07:30:00 PM,0.0,,,
1738,08/14/19 08:00:00 PM,0.0,28.159,,
1739,08/14/19 08:30:00 PM,0.0,,,
1740,08/14/19 09:00:00 PM,0.0,28.555,,
1741,08/14/19 09:30:00 PM,0.0,,,
1742,08/14/19 10:00:00 PM,0.0,28.803,,
1743,08/14/19 10:30:00 PM,0.0,,,
1744,08/14/19 11:00:00 PM,0.0,28.853,,
1745,08/14/19 11:30:00 PM,0.0,,,
1746,08/15/19 12:00:00 AM,0.0,28.704,28.754,24.351
1747,08/15/19 12:30:00 AM,0.0,,,
1748,08/15/19 01:00:00 AM,0.0,28.357,,
1749,08/15/19 01:30:00 AM,0.0,,,
1750,08/15/19 02:00:00 AM,0.0,27.862,,
1751,08/15/19 02:30:00 AM,0.0,,,
1752,08/15/19 03:00:00 AM,0.0,27.320,,
1753,08/15/19 03:30:00 AM,0.0,,,
1754,08/15/19 04:00:00 AM,0.0,26.683,,
1755,08/15/19 04:30:00 AM,0.0,,,
1756,08/15/19 05:00:00 AM,0.0,26.000,,
1757,08/15/19 05:30:00 AM,0.0,,,
1758,08/15/19 06:00:00 AM,0.0,25.319,,
1759,08/15/19 06:30:00 AM,0.0,,,
1760,08/15/19 07:00:00 AM,0.0,24.738,,
1761,08/15/19 07:30:00 AM,0.0,,,
1762,08/15/19 08:00:00 AM,0.0,24.399,,
1763,08/15/19 08:30:00 AM,0.0,,,
1764,08/15/19 09:00:00 AM,0.0,24.399,,
1765,08/15/19 09:30:00 AM,0.0,,,
1766,08/15/19 10:00:00 AM,0.0,24.593,,
1767,08/15/19 10:30:00 AM,0.0,,,
1768,08/15/19 11:00:00 AM,0.0,24.834,,
1769,08/15/19 11:30:00 AM,0.0,,,
1770,08/15/19 12:00:00 PM,0.0,25.222,,
1771,08/15/19 12:30:00 PM,0.0,,,
1772,08/15/19 01:00:00 PM,0.0,25.707,,
1773,08/15/19 01:30:00 PM,0.0,,,
1774,08/15/19 02:00:00 PM,0.0,26.194,,
1775,08/15/19 02:30:00 PM,0.0,,,
1776,08/15/19 03:00:00 PM,0.0,26.537,,
1777,08/15/19 03:30:00 PM,0.0,,,
1778,08/15/19 04:00:00 PM,0.0,26.830,,
1779,08/15/19 04:30:00 PM,0.0,,,
1780,08/15/19 05:00:00 PM,0.0,27.173,,
1781,08/15/19 05:30:00 PM,0.0,,,
1782,08/15/19 06:00:00 PM,0.0,27.419,,
1783,08/15/19 06:30:00 PM,0.0,,,
1784,08/15/19 07:00:00 PM,0.0,27.764,,
1785,08/15/19 07:30:00 PM,0.0,,,
1786,08/15/19 08:00:00 PM,0.0,28.060,,
1787,08/15/19 08:30:00 PM,0.0,,,
1788,08/15/19 09:00:00 PM,0.0,28.307,,
1789,08/15/19 09:30:00 PM,0.0,,,
1790,08/15/19 10:00:00 PM,0.0,28.456,,
1791,08/15/19 10:30:00 PM,0.0,,,
1792,08/15/19 11:00:00 PM,0.0,28.406,,
1793,08/15/19 11:30:00 PM,0.0,,,
1794,08/16/19 12:00:00 AM,0.0,28.208,28.258,23.966
1795,08/16/19 12:30:00 AM,0.0,,,
1796,08/16/19 01:00:00 AM,0.0,27.813,,
1797,08/16/19 01:30:00 AM,0.0,,,
1798,08/16/19 02:00:00 AM,0.0,27.370,,
1799,08/16/19 02:30:00 AM,0.0,,,
1800,08/16/19 03:00:00 AM,0.0,26.830,,
1801,08/16/19 03:30:00 AM,0.0,,,
1802,08/16/19 04:00:00 AM,0.0,26.293,,
1803,08/16/19 04:30:00 AM,0.0,,,
1804,08/16/19 05:00:00 AM,0.0,25.756,,
1805,08/16/19 05:30:00 AM,0.0,,,
1806,08/16/19 06:00:00 AM,0.0,25.173,,
1807,08/16/19 06:30:00 AM,0.0,,,
1808,08/16/19 07:00:00 AM,0.0,24.738,,
1809,08/16/19 07:30:00 AM,0.0,,,
1810,08/16/19 08:00:00 AM,0.0,24.496,,
1811,08/16/19 08:30:00 AM,0.0,,,
1812,08/16/19 09:00:00 AM,0.0,24.496,,
1813,08/16/19 09:30:00 AM,0.0,,,
1814,08/16/19 10:00:00 AM,0.0,24.834,,
1815,08/16/19 10:30:00 AM,0.0,,,
1816,08/16/19 11:00:00 AM,0.0,25.367,,
1817,08/16/19 11:30:00 AM,0.0,,,
1818,08/16/19 12:00:00 PM,0.0,25.951,,
1819,08/16/19 12:30:00 PM,0.0,,,
1820,08/16/19 01:00:00 PM,0.0,26.537,,
1821,08/16/19 01:30:00 PM,0.0,,,
1822,08/16/19 02:00:00 PM,0.0,27.026,,
1823,08/16/19 02:30:00 PM,0.0,,,
1824,08/16/19 03:00:00 PM,0.0,27.419,,
1825,08/16/19 03:30:00 PM,0.0,,,
1826,08/16/19 04:00:00 PM,0.0,27.665,,
1827,08/16/19 04:30:00 PM,0.0,,,
1828,08/16/19 05:00:00 PM,0.0,27.320,,
1829,08/16/19 05:30:00 PM,0.0,,,
1830,08/16/19 06:00:00 PM,0.0,26.585,,
1831,08/16/19 06:30:00 PM,0.0,,,
1832,08/16/19 07:00:00 PM,0.0,25.805,,
1833,08/16/19 07:30:00 PM,0.0,,,
1834,08/16/19 08:00:00 PM,0.0,25.076,,
1835,08/16/19 08:30:00 PM,0.0,,,
1836,08/16/19 09:00:00 PM,0.0,24.642,,
1837,08/16/19 09:30:00 PM,0.0,,,
1838,08/16/19 10:00:00 PM,0.0,24.255,,
1839,08/16/19 10:30:00 PM,0.0,,,
1840,08/16/19 11:00:00 PM,0.0,24.014,,
1841,08/16/19 11:30:00 PM,0.0,,,
1842,08/17/19 12:00:00 AM,0.0,23.821,24.641,22.717
1843,08/17/19 12:30:00 AM,0.0,,,
1844,08/17/19 01:00:00 AM,0.0,23.629,,
1845,08/17/19 01:30:00 AM,0.0,,,
1846,08/17/19 02:00:00 AM,0.0,23.532,,
1847,08/17/19 02:30:00 AM,0.0,,,
1848,08/17/19 03:00:00 AM,0.0,23.484,,
1849,08/17/19 03:30:00 AM,0.0,,,
1850,08/17/19 04:00:00 AM,0.0,23.388,,
1851,08/17/19 04:30:00 AM,0.0,,,
1852,08/17/19 05:00:00 AM,0.0,23.388,,
1853,08/17/19 05:30:00 AM,0.0,,,
1854,08/17/19 06:00:00 AM,0.0,23.292,,
1855,08/17/19 06:30:00 AM,0.0,,,
1856,08/17/19 07:00:00 AM,0.0,23.292,,
1857,08/17/19 07:30:00 AM,0.0,,,
1858,08/17/19 08:00:00 AM,0.0,23.340,,
1859,08/17/19 08:30:00 AM,0.0,,,
1860,08/17/19 09:00:00 AM,0.0,23.196,,
1861,08/17/19 09:30:00 AM,0.0,,,
1862,08/17/19 10:00:00 AM,0.0,22.956,,
1863,08/17/19 10:30:00 AM,0.0,,,
1864,08/17/19 11:00:00 AM,0.0,22.956,,
1865,08/17/19 11:30:00 AM,0.0,,,
1866,08/17/19 12:00:00 PM,0.0,22.860,,
1867,08/17/19 12:30:00 PM,0.0,,,
1868,08/17/19 01:00:00 PM,0.0,22.764,,
1869,08/17/19 01:30:00 PM,0.0,,,
1870,08/17/19 02:00:00 PM,0.0,22.812,,
1871,08/17/19 02:30:00 PM,0.0,,,
1872,08/17/19 03:00:00 PM,0.0,22.956,,
1873,08/17/19 03:30:00 PM,0.0,,,
1874,08/17/19 04:00:00 PM,0.0,22.717,,
1875,08/17/19 04:30:00 PM,0.0,,,
1876,08/17/19 05:00:00 PM,0.0,22.860,,
1877,08/17/19 05:30:00 PM,0.0,,,
1878,08/17/19 06:00:00 PM,0.0,23.148,,
1879,08/17/19 06:30:00 PM,0.0,,,
1880,08/17/19 07:00:00 PM,0.0,23.725,,
1881,08/17/19 07:30:00 PM,0.0,,,
1882,08/17/19 08:00:00 PM,0.0,24.255,,
1883,08/17/19 08:30:00 PM,0.0,,,
1884,08/17/19 09:00:00 PM,0.0,24.641,,
1885,08/17/19 09:30:00 PM,0.0,,,
1886,08/17/19 10:00:00 PM,0.0,24.496,,
1887,08/17/19 10:30:00 PM,0.0,,,
1888,08/17/19 11:00:00 PM,0.0,24.351,,
1889,08/17/19 11:30:00 PM,0.0,,,
1890,08/18/19 12:00:00 AM,0.0,24.303,25.222,24.158
1891,08/18/19 12:30:00 AM,0.0,,,
1892,08/18/19 01:00:00 AM,0.0,24.255,,
1893,08/18/19 01:30:00 AM,0.0,,,
1894,08/18/19 02:00:00 AM,0.0,24.206,,
1895,08/18/19 02:30:00 AM,0.0,,,
1896,08/18/19 03:00:00 AM,0.0,24.158,,
1897,08/18/19 03:30:00 AM,0.0,,,
1898,08/18/19 04:00:00 AM,0.0,24.158,,
1899,08/18/19 04:30:00 AM,0.0,,,
1900,08/18/19 05:00:00 AM,0.0,24.158,,
1901,08/18/19 05:30:00 AM,0.0,,,
1902,08/18/19 06:00:00 AM,0.0,24.158,,
1903,08/18/19 06:30:00 AM,0.0,,,
1904,08/18/19 07:00:00 AM,0.0,24.158,,
1905,08/18/19 07:30:00 AM,0.0,,,
1906,08/18/19 08:00:00 AM,0.0,24.303,,
1907,08/18/19 08:30:00 AM,0.0,,,
1908,08/18/19 09:00:00 AM,0.0,24.642,,
1909,08/18/19 09:30:00 AM,0.0,,,
1910,08/18/19 10:00:00 AM,0.0,24.931,,
1911,08/18/19 10:30:00 AM,0.0,,,
1912,08/18/19 11:00:00 AM,0.0,25.173,,
1913,08/18/19 11:30:00 AM,0.0,,,
1914,08/18/19 12:00:00 PM,0.0,25.222,,
1915,08/18/19 12:30:00 PM,0.0,,,
1916,08/18/19 01:00:00 PM,0.0,25.222,,
1917,08/18/19 01:30:00 PM,0.0,,,
1918,08/18/19 02:00:00 PM,0.0,24.979,,
1919,08/18/19 02:30:00 PM,0.0,,,
1920,08/18/19 03:00:00 PM,0.0,24.834,,
1921,08/18/19 03:30:00 PM,0.0,,,
1922,08/18/19 04:00:00 PM,0.0,24.787,,
1923,08/18/19 04:30:00 PM,0.0,,,
1924,08/18/19 05:00:00 PM,0.0,24.593,,
1925,08/18/19 05:30:00 PM,0.0,,,
1926,08/18/19 06:00:00 PM,0.0,24.496,,
1927,08/18/19 06:30:00 PM,0.0,,,
1928,08/18/19 07:00:00 PM,0.0,24.883,,
1929,08/18/19 07:30:00 PM,0.0,,,
1930,08/18/19 08:00:00 PM,0.0,25.222,,
1931,08/18/19 08:30:00 PM,0.0,,,
1932,08/18/19 09:00:00 PM,0.0,25.125,,
1933,08/18/19 09:30:00 PM,0.0,,,
1934,08/18/19 10:00:00 PM,0.0,24.883,,
1935,08/18/19 10:30:00 PM,0.0,,,
1936,08/18/19 11:00:00 PM,0.0,24.738,,
1937,08/18/19 11:30:00 PM,0.0,,,
1938,08/19/19 12:00:00 AM,0.0,24.738,25.222,24.545
1939,08/19/19 12:30:00 AM,0.0,,,
1940,08/19/19 01:00:00 AM,0.0,24.689,,
1941,08/19/19 01:30:00 AM,0.0,,,
1942,08/19/19 02:00:00 AM,0.0,24.641,,
1943,08/19/19 02:30:00 AM,0.0,,,
1944,08/19/19 03:00:00 AM,0.0,24.593,,
1945,08/19/19 03:30:00 AM,0.0,,,
1946,08/19/19 04:00:00 AM,0.0,24.545,,
1947,08/19/19 04:30:00 AM,0.0,,,
1948,08/19/19 05:00:00 AM,0.0,24.641,,
1949,08/19/19 05:30:00 AM,0.0,,,
1950,08/19/19 06:00:00 AM,0.0,24.738,,
1951,08/19/19 06:30:00 AM,0.0,,,
1952,08/19/19 07:00:00 AM,0.0,24.738,,
1953,08/19/19 07:30:00 AM,0.0,,,
1954,08/19/19 08:00:00 AM,0.0,24.738,,
1955,08/19/19 08:30:00 AM,0.0,,,
1956,08/19/19 09:00:00 AM,0.0,24.738,,
1957,08/19/19 09:30:00 AM,10.8,,,
1958,08/19/19 10:00:00 AM,10.8,24.787,,
1959,08/19/19 10:30:00 AM,10.8,,,
1960,08/19/19 11:00:00 AM,0.0,24.835,,
1961,08/19/19 11:30:00 AM,10.8,,,
1962,08/19/19 12:00:00 PM,10.8,24.883,,
1963,08/19/19 12:30:00 PM,10.8,,,
1964,08/19/19 01:00:00 PM,0.0,24.931,,
1965,08/19/19 01:30:00 PM,0.0,,,
1966,08/19/19 02:00:00 PM,10.8,25.076,,
1967,08/19/19 02:30:00 PM,10.8,,,
1968,08/19/19 03:00:00 PM,0.0,25.076,,
1969,08/19/19 03:30:00 PM,0.0,,,
1970,08/19/19 04:00:00 PM,0.0,25.076,,
1971,08/19/19 04:30:00 PM,0.0,,,
1972,08/19/19 05:00:00 PM,0.0,24.931,,
1973,08/19/19 05:30:00 PM,0.0,,,
1974,08/19/19 06:00:00 PM,0.0,24.883,,
1975,08/19/19 06:30:00 PM,0.0,,,
1976,08/19/19 07:00:00 PM,0.0,24.931,,
1977,08/19/19 07:30:00 PM,0.0,,,
1978,08/19/19 08:00:00 PM,0.0,24.931,,
1979,08/19/19 08:30:00 PM,0.0,,,
1980,08/19/19 09:00:00 PM,0.0,24.931,,
1981,08/19/19 09:30:00 PM,0.0,,,
1982,08/19/19 10:00:00 PM,0.0,24.787,,
1983,08/19/19 10:30:00 PM,0.0,,,
1984,08/19/19 11:00:00 PM,0.0,24.641,,
1985,08/19/19 11:30:00 PM,0.0,,,
1986,08/20/19 12:00:00 AM,0.0,24.689,24.931,24.448
1987,08/20/19 12:30:00 AM,0.0,,,
1988,08/20/19 01:00:00 AM,0.0,24.738,,
1989,08/20/19 01:30:00 AM,0.0,,,
1990,08/20/19 02:00:00 AM,0.0,24.738,,
1991,08/20/19 02:30:00 AM,0.0,,,
1992,08/20/19 03:00:00 AM,0.0,24.641,,
1993,08/20/19 03:30:00 AM,0.0,,,
1994,08/20/19 04:00:00 AM,0.0,24.641,,
1995,08/20/19 04:30:00 AM,0.0,,,
1996,08/20/19 05:00:00 AM,0.0,24.641,,
1997,08/20/19 05:30:00 AM,0.0,,,
1998,08/20/19 06:00:00 AM,0.0,24.834,,
1999,08/20/19 06:30:00 AM,0.0,,,
2000,08/20/19 07:00:00 AM,0.0,24.883,,
2001,08/20/19 07:30:00 AM,0.0,,,
2002,08/20/19 08:00:00 AM,0.0,24.835,,
2003,08/20/19 08:30:00 AM,0.0,,,
2004,08/20/19 09:00:00 AM,0.0,24.787,,
2005,08/20/19 09:30:00 AM,10.8,,,
2006,08/20/19 10:00:00 AM,10.8,24.738,,
2007,08/20/19 10:30:00 AM,10.8,,,
2008,08/20/19 11:00:00 AM,0.0,24.787,,
2009,08/20/19 11:30:00 AM,0.0,,,
2010,08/20/19 12:00:00 PM,10.8,24.787,,
2011,08/20/19 12:30:00 PM,10.8,,,
2012,08/20/19 01:00:00 PM,0.0,24.883,,
2013,08/20/19 01:30:00 PM,10.8,,,
2014,08/20/19 02:00:00 PM,0.0,24.544,,
2015,08/20/19 02:30:00 PM,0.0,,,
2016,08/20/19 03:00:00 PM,0.0,24.496,,
2017,08/20/19 03:30:00 PM,0.0,,,
2018,08/20/19 04:00:00 PM,0.0,24.544,,
2019,08/20/19 04:30:00 PM,0.0,,,
2020,08/20/19 05:00:00 PM,0.0,24.689,,
2021,08/20/19 05:30:00 PM,0.0,,,
2022,08/20/19 06:00:00 PM,0.0,24.593,,
2023,08/20/19 06:30:00 PM,0.0,,,
2024,08/20/19 07:00:00 PM,0.0,24.545,,
2025,08/20/19 07:30:00 PM,0.0,,,
2026,08/20/19 08:00:00 PM,0.0,24.738,,
2027,08/20/19 08:30:00 PM,0.0,,,
2028,08/20/19 09:00:00 PM,0.0,24.835,,
2029,08/20/19 09:30:00 PM,0.0,,,
2030,08/20/19 10:00:00 PM,0.0,24.738,,
2031,08/20/19 10:30:00 PM,0.0,,,
2032,08/20/19 11:00:00 PM,0.0,24.689,,
2033,08/20/19 11:30:00 PM,0.0,,,
2034,08/21/19 12:00:00 AM,0.0,24.641,24.641,24.545
2035,08/21/19 12:30:00 AM,0.0,,,
2036,08/21/19 01:00:00 AM,0.0,24.641,,
2037,08/21/19 01:30:00 AM,0.0,,,
2038,08/21/19 02:00:00 AM,0.0,24.641,,
2039,08/21/19 02:30:00 AM,0.0,,,
2040,08/21/19 03:00:00 AM,0.0,24.641,,
2041,08/21/19 03:30:00 AM,0.0,,,
2042,08/21/19 04:00:00 AM,0.0,24.545,,
2043,08/21/19 04:30:00 AM,0.0,,,
2044,08/21/19 05:00:00 AM,0.0,24.545,,
2045,08/21/19 05:30:00 AM,0.0,,,
2046,08/21/19 06:00:00 AM,10.8,24.641,,
